  x,y,z,rho,u,v,w,p
    -0.770658,      0.301634,      0.100000,      0.692239,    122.287102,    312.199921,      0.000000,  48700.503906
    -0.764587,      0.316706,      0.100000,      0.692010,    128.357452,    309.797150,      0.000000,  48687.390625
    -0.758224,      0.331655,      0.100000,      0.691716,    134.399155,    307.288666,      0.000000,  48667.851562
    -0.751562,      0.346479,      0.100000,      0.691389,    140.404572,    304.663269,      0.000000,  48645.023438
    -0.744621,      0.361169,      0.100000,      0.691052,    146.366501,    301.916748,      0.000000,  48621.289062
    -0.737389,      0.375714,      0.100000,      0.690718,    152.284195,    299.044800,      0.000000,  48597.835938
    -0.729868,      0.390124,      0.100000,      0.690395,    158.153305,    296.043701,      0.000000,  48575.488281
    -0.722069,      0.404379,      0.100000,      0.690093,    163.966232,    292.911255,      0.000000,  48555.222656
    -0.713989,      0.418479,      0.100000,      0.689825,    169.714584,    289.646271,      0.000000,  48538.277344
    -0.705631,      0.432414,      0.100000,      0.689602,    175.385712,    286.250977,      0.000000,  48525.753906
    -0.697004,      0.446183,      0.100000,      0.689428,    180.971985,    282.734558,      0.000000,  48517.910156
    -0.688117,      0.459786,      0.100000,      0.689285,    186.478577,    279.107086,      0.000000,  48513.246094
    -0.678952,      0.473204,      0.100000,      0.689156,    191.911346,    275.369659,      0.000000,  48509.828125
    -0.669529,      0.486445,      0.100000,      0.689035,    197.266846,    271.523071,      0.000000,  48507.164062
    -0.659854,      0.499491,      0.100000,      0.688920,    202.542938,    267.570435,      0.000000,  48505.195312
    -0.649915,      0.512357,      0.100000,      0.688811,    207.738098,    263.515686,      0.000000,  48503.722656
    -0.639734,      0.525011,      0.100000,      0.688705,    212.850357,    259.360199,      0.000000,  48502.484375
    -0.629298,      0.537476,      0.100000,      0.688600,    217.877182,    255.107208,      0.000000,  48501.367188
    -0.618631,      0.549724,      0.100000,      0.688493,    222.819138,    250.760788,      0.000000,  48500.039062
    -0.607717,      0.561765,      0.100000,      0.688378,    227.679001,    246.320267,      0.000000,  48497.832031
    -0.596566,      0.573590,      0.100000,      0.688252,    232.453659,    241.787643,      0.000000,  48494.574219
    -0.585196,      0.585196,      0.100000,      0.688115,    237.142639,    237.163742,      0.000000,  48490.335938
    -0.573590,      0.596566,      0.100000,      0.687972,    241.743271,    232.446182,      0.000000,  48485.351562
    -0.561765,      0.607717,      0.100000,      0.687828,    246.249191,    227.637543,      0.000000,  48480.367188
    -0.549724,      0.618631,      0.100000,      0.687688,    250.656250,    222.742874,      0.000000,  48475.718750
    -0.537476,      0.629298,      0.100000,      0.687553,    254.963211,    217.762939,      0.000000,  48471.523438
    -0.525011,      0.639734,      0.100000,      0.687421,    259.168549,    212.702988,      0.000000,  48467.589844
    -0.512357,      0.649915,      0.100000,      0.687285,    263.275146,    207.565750,      0.000000,  48463.214844
    -0.499491,      0.659854,      0.100000,      0.687138,    267.284943,    202.351593,      0.000000,  48457.828125
    -0.486445,      0.669529,      0.100000,      0.686979,    271.194946,    197.062103,      0.000000,  48451.195312
    -0.473204,      0.678952,      0.100000,      0.686807,    275.005402,    191.699509,      0.000000,  48443.289062
    -0.459786,      0.688117,      0.100000,      0.686618,    278.717346,    186.266190,      0.000000,  48433.757812
    -0.446183,      0.697004,      0.100000,      0.686414,    282.326447,    180.761719,      0.000000,  48422.671875
    -0.432414,      0.705631,      0.100000,      0.686200,    285.828827,    175.192459,      0.000000,  48410.511719
    -0.418479,      0.713989,      0.100000,      0.685968,    289.229523,    169.563995,      0.000000,  48396.585938
    -0.404379,      0.722069,      0.100000,      0.685703,    292.534576,    163.874954,      0.000000,  48379.472656
    -0.390124,      0.729868,      0.100000,      0.685399,    295.743805,    158.121994,      0.000000,  48358.523438
    -0.375714,      0.737389,      0.100000,      0.685061,    298.851685,    152.307297,      0.000000,  48334.226562
    -0.361169,      0.744621,      0.100000,      0.684699,    301.851715,    146.435135,      0.000000,  48307.500000
    -0.346479,      0.751562,      0.100000,      0.684318,    304.741302,    140.510742,      0.000000,  48278.945312
    -0.331655,      0.758224,      0.100000,      0.683915,    307.522766,    134.542206,      0.000000,  48248.054688
    -0.316706,      0.764587,      0.100000,      0.683472,    310.203247,    128.531494,      0.000000,  48213.296875
    -0.301634,      0.770658,      0.100000,      0.682977,    312.788452,    122.475784,      0.000000,  48173.414062
    -0.286439,      0.776431,      0.100000,      0.682423,    315.277618,    116.377373,      0.000000,  48127.683594
    -0.271139,      0.781905,      0.100000,      0.681805,    317.671906,    110.242554,      0.000000,  48075.648438
    -0.255736,      0.787086,      0.100000,      0.681112,    319.979065,    104.072754,      0.000000,  48016.109375
    -0.240237,      0.791949,      0.100000,      0.680330,    322.201965,     97.862991,      0.000000,  47947.910156
    -0.224638,      0.796512,      0.100000,      0.679459,    324.336548,     91.615517,      0.000000,  47870.992188
    -0.208956,      0.800772,      0.100000,      0.678499,    326.384705,     85.338989,      0.000000,  47785.273438
    -0.193200,      0.804723,      0.100000,      0.677439,    328.351898,     79.031097,      0.000000,  47689.687500
    -0.177362,      0.808356,      0.100000,      0.676273,    330.235687,     72.687744,      0.000000,  47583.769531
    -0.161452,      0.811687,      0.100000,      0.675012,    332.028351,     66.314911,      0.000000,  47468.449219
    -0.145490,      0.814697,      0.100000,      0.673667,    333.721649,     59.918251,      0.000000,  47345.035156
    -0.129464,      0.817397,      0.100000,      0.672260,    335.305176,     53.500671,      0.000000,  47215.378906
    -0.113389,      0.819786,      0.100000,      0.670818,    336.758087,     47.066479,      0.000000,  47082.457031
    -0.097273,      0.821846,      0.100000,      0.669408,    338.038788,     40.623837,      0.000000,  46952.546875
    -0.081115,      0.823602,      0.100000,      0.668144,    339.083160,     34.194134,      0.000000,  46836.773438
    -0.064934,      0.825032,      0.100000,      0.667201,    339.790955,     27.814648,      0.000000,  46752.261719
    -0.048723,      0.826149,      0.100000,      0.666849,    340.002899,     21.558609,      0.000000,  46725.089844
    -0.032493,      0.826946,      0.100000,      0.667518,    339.491333,     15.571808,      0.000000,  46797.441406
    -0.016251,      0.827431,      0.100000,      0.669811,    337.975494,     10.119958,      0.000000,  47028.898438
     0.000000,      0.827586,      0.100000,      0.674314,    335.292999,      5.561119,      0.000000,  47478.546875
     0.017670,      0.827756,      0.100000,      0.681107,    331.737793,      2.328688,      0.000000,  48156.242188
     0.037110,      0.827946,      0.100000,      0.689345,    328.051575,      0.633033,      0.000000,  48979.707031
     0.058490,      0.828156,      0.100000,      0.697528,    324.986389,      0.175746,      0.000000,  49799.578125
     0.082010,      0.828396,      0.100000,      0.704234,    322.961609,      0.418777,      0.000000,  50472.023438
     0.107880,      0.828646,      0.100000,      0.708687,    322.027069,      0.924576,      0.000000,  50916.289062
     0.136340,      0.828926,      0.100000,      0.710844,    322.014374,      1.468218,      0.000000,  51123.074219
     0.167640,      0.829236,      0.100000,      0.711167,    322.699982,      1.966305,      0.000000,  51129.320312
     0.202080,      0.829566,      0.100000,      0.710427,    323.925934,      2.373787,      0.000000,  50995.171875
     0.239950,      0.829946,      0.100000,      0.709596,    325.618042,      2.634395,      0.000000,  50798.070312
     0.281620,      0.830346,      0.100000,      0.709188,    326.914032,      2.747393,      0.000000,  50657.968750
    -0.834483,     -0.239970,      0.100000,      0.751767,      0.126246,    310.211945,      0.000000,  54416.898438
    -0.834483,     -0.202090,      0.100000,      0.751982,      0.191014,    310.194275,      0.000000,  54438.648438
    -0.834483,     -0.167650,      0.100000,      0.752336,      0.300612,    310.172974,      0.000000,  54474.539062
    -0.834483,     -0.136340,      0.100000,      0.752715,      0.446786,    310.183197,      0.000000,  54512.945312
    -0.834483,     -0.107880,      0.100000,      0.753016,      0.655032,    310.275604,      0.000000,  54543.558594
    -0.834483,     -0.082010,      0.100000,      0.753103,      0.961032,    310.519989,      0.000000,  54552.628906
    -0.834483,     -0.058490,      0.100000,      0.752782,      1.417985,    311.012146,      0.000000,  54520.464844
    -0.834483,     -0.037110,      0.100000,      0.751771,      2.112938,    311.875977,      0.000000,  54418.808594
    -0.834483,     -0.017670,      0.100000,      0.749698,      3.187799,    313.248718,      0.000000,  54210.558594
    -0.834483,      0.000000,      0.100000,      0.746176,      4.870298,    315.235260,      0.000000,  53857.835938
    -0.834326,      0.016386,      0.100000,      0.740996,      7.500213,    317.822693,      0.000000,  53341.351562
    -0.833837,      0.032763,      0.100000,      0.734320,     11.339703,    320.792084,      0.000000,  52679.496094
    -0.833034,      0.049129,      0.100000,      0.726748,     16.383509,    323.762115,      0.000000,  51933.117188
    -0.831908,      0.065475,      0.100000,      0.719143,     22.409241,    326.345703,      0.000000,  51187.890625
    -0.830466,      0.081791,      0.100000,      0.712309,     29.092976,    328.270782,      0.000000,  50522.507812
    -0.828695,      0.098083,      0.100000,      0.706762,     36.126286,    329.421783,      0.000000,  49986.398438
    -0.826617,      0.114334,      0.100000,      0.702671,     43.283756,    329.814423,      0.000000,  49595.164062
    -0.824209,      0.130543,      0.100000,      0.699945,     50.428394,    329.541473,      0.000000,  49338.679688
    -0.821487,      0.146702,      0.100000,      0.698347,     57.481758,    328.726990,      0.000000,  49193.398438
    -0.818451,      0.162798,      0.100000,      0.697599,     64.404480,    327.497437,      0.000000,  49131.503906
    -0.815093,      0.178840,      0.100000,      0.697430,     71.177773,    325.967621,      0.000000,  49126.328125
    -0.811429,      0.194810,      0.100000,      0.697607,     77.797981,    324.232208,      0.000000,  49154.867188
    -0.807446,      0.210697,      0.100000,      0.697947,     84.278076,    322.359192,      0.000000,  49199.070312
    -0.803150,      0.226510,      0.100000,      0.698319,     90.635628,    320.393402,      0.000000,  49246.152344
    -0.798548,      0.242239,      0.100000,      0.698637,     96.889503,    318.362549,      0.000000,  49287.644531
    -0.793645,      0.257867,      0.100000,      0.698848,    103.065315,    316.277649,      0.000000,  49318.414062
    -0.788421,      0.273398,      0.100000,      0.698931,    109.185638,    314.134827,      0.000000,  49336.445312
    -0.782902,      0.288826,      0.100000,      0.698892,    115.263626,    311.923584,      0.000000,  49342.304688
